Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Order Item Count
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6273959558,"12:43 PM, October 19 2024",Delivered,Zomato Delivery,2km,"2 x Bone in Angara Grilled Chicken, 2 x Bone in Kabuli Grilled Chicken, 2 x Angara Rice",,,3006.0,75.15,0.0,1503.0,0.0,0.0,1578.15,,,,,,31.55,1.6,Correctly,,50e012fdbc91a5040bddf4e5fe60216aef555f2ca28ab2f913a3038bbffe9f89,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6285434547,"02:21 PM, October 20 2024",Delivered,Zomato Delivery,8km,"1 x Murgh Amritsari Seekh Pizza, 1 x Cafreal Sauce, 1 x Fried Chicken Strips, 2 x Crushed Papad, 1 x Murgh Amritsari Garlic Bread",,,1586.0,79.3,0.0,0.0,0.0,0.0,1665.3,,,,,,22.92,7.2,Correctly,,4ebe5fe09406a68dc723e219aaeb4e0ea0e4d0118b1b41d1b96275117f061c4c,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6276870801,"09:32 PM, October 17 2024",Delivered,Zomato Delivery,6km,"1 x All About Chicken Pizza, 1 x Angara Paneer Melt, 1 x Bageecha Pizza, 1 x Mushroom Pizza, 1 x Jamaican Chicken Melt, 1 x Just Pepperoni Pizza",,Buy 1 Get 1 - ₹2107.00,2137.0,106.85,0.0,0.0,0.0,0.0,2243.85,,,,,,24.17,1.0,Correctly,,b5789293cb1ebcf0e70dfc82d49f80fcd8937b46b061f0775261ef007d0fa743,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6267101890,"03:35 AM, October 18 2024",Delivered,Zomato Delivery,3km,"1 x Desi Pepperoni Pizza, 1 x All About Chicken Pizza, 2 x Tipsy Tiger Ginger Ale, 1 x Malai Gud Pide, 1 x Peanut Butter Chocolate Pide",,Buy 1 Get 1 - ₹918.00,1196.1,59.81,0.0,0.0,0.0,0.0,1255.91,,,,,,24.78,16.1,Correctly,,d642010f53984e0ae9c7b89ba72adee7667b26049afc7271525341c51e2998b7,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6278353178,"10:24 PM, October 17 2024",Delivered,Zomato Delivery,3km,"2 x Peri Peri Grilled Chicken Pizza, 2 x Peri Peri Paneer Pizza, 2 x Jamaican Chicken Melt",,Buy 1 Get 1 - ₹1887.00,1887.0,94.35,0.0,0.0,0.0,0.0,1981.35,,,,,,22.5,0.1,Correctly,,0e196d85d28a0b922bb9aca14bfa8b953bb725ec3391db9f3c896b18c1197d92,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6270638032,"09:53 PM, October 17 2024",Delivered,Zomato Delivery,9km,"1 x Bageecha Pizza, 2 x Grilled Tangdis, 1 x Chicken Pepperoni Pizza, 1 x Peri Peri Grilled Chicken Pizza, 1 x Murgh Amritsari Seekh Pizza",,Buy 1 Get 1 - ₹1966.00,2055.0,102.75,0.0,0.0,0.0,0.0,2157.75,,,,,,27.13,0.8,Correctly,,b16af712f112a220f60e035df437a5fd48ac34b96a821214c7c47fff4690e5c1,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6269309435,"11:29 PM, October 15 2024",Delivered,Zomato Delivery,6km,"2 x Mushroom Mozzarella Melt, 2 x All About Chicken Pizza, 2 x Mutton Seekh Pizza",,,4414.0,220.7,0.0,0.0,0.0,0.0,4634.7,,,,,,38.4,20.1,Incorrectly,,af8fa015436aaf9ac82ea5c6e50b1504eeb47771777672e037b7a14b53a5c02b,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6254945662,"12:54 PM, October 11 2024",Delivered,Zomato Delivery,3km,"1 x Makhani Paneer Pizza, 1 x Iced Green Tea - Mojito, 1 x Desi Chicken Pepperoni Pizza, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Chilli Cheese Garlic Bread, 1 x Tipsy Tiger Ginger Ale",,,2399.34,119.97,0.0,0.0,0.0,0.0,2519.31,,,,,,22.1,18.1,Incorrectly,,64d2d80ca6d1c9269e10d309e89cf2c25a8b0a8f36e3b338ee2650b6f9241e95,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6278149285,"09:30 PM, October 17 2024",Delivered,Zomato Delivery,2km,"2 x Grilled Tangdis, 1 x Herbed Potato, 1 x Fried Chicken Strips, 1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹1046.00,1196.0,59.8,0.0,0.0,0.0,0.0,1255.8,,,,,,30.51,1.6,Correctly,,0f6fc7bbba1bf828d9db76d6013e1b64e972d1dc1e1534b982064375500d4da2,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6268905079,"08:25 PM, October 17 2024",Delivered,Zomato Delivery,14km,"1 x Angara Paneer Melt, 2 x Malai Gud Pide, 1 x OG Cheese Pide, 1 x Mushroom Mozzarella Melt, 1 x Chilli Cheese Garlic Bread",,Buy 1 Get 1 - ₹967.00,1057.0,52.85,0.0,0.0,0.0,0.0,1109.85,,,,,,34.04,16.7,Incorrectly,,ec1a41ab4b2de5ce02f8f3ece8e2790642a256f8c7b52d26b040e02884f6a115,6
20882713,Swaad,DLF Phase 1,Delhi NCR,6283828327,"09:54 PM, October 19 2024",Delivered,Zomato Delivery,7km,"2 x Grilled Chicken Angara Tender, 2 x Fried Chicken Peri Peri Tender, 2 x Grilled Chicken Jamaican Tender",,Buy 1 Get 1 - ₹945.00,945.0,47.25,0.0,0.0,0.0,0.0,992.25,,,,,,28.03,3.6,Incorrectly,,5619fc9f46d1819915c3c9bda1522b850a4b5e23be868c5faf84e4c636740273,6
20882713,Swaad,DLF Phase 1,Delhi NCR,6280887903,"07:55 PM, October 19 2024",Delivered,Zomato Delivery,8km,"1 x Salted Crisper Fries, 1 x Fried Chicken Kabuli Tender, 1 x Bone in Angara Grilled Chicken, 1 x AAC Signature Fries, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender",,Buy 1 Get 1 - ₹1199.00,1234.0,61.7,0.0,0.0,0.0,0.0,1295.7,,,,,,25.33,1.4,Correctly,,d57b85080a0a3b5dbf7043d8684d1b97bccbdf644cc4b9e9325773c58f2572d8,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6284460920,"06:42 PM, October 20 2024",Delivered,Zomato Delivery,6km,"1 x Just Pepperoni Pizza, 2 x Fried Chicken Strips, 1 x Margherita Pizza, 2 x Cheesy Garlic Bread",,,2602.0,130.1,0.0,0.0,0.0,0.0,2732.1,,,,,,19.93,16.5,Correctly,,69f1f9602be7eed481adf714b7301c985067762db6eb0f6ff799c0f98a674555,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6273590511,"11:10 PM, October 19 2024",Delivered,Zomato Delivery,6km,"2 x Herbed Potato, 2 x Chilli Cheese Garlic Bread, 2 x Bageecha Pizza",,Flat Rs.200 off,2412.0,110.6,200.0,0.0,0.0,0.0,2322.6,,,,,,31.78,27.0,Correctly,,3f2d2719c2da89e43b2f88dea980085233982b7778eaae19cc812add89bdc0af,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6262734765,"07:09 PM, October 12 2024",Delivered,Zomato Delivery,1km,"2 x Iced Green Tea - Mojito, 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza, 1 x Spinach Sumac Pide, 1 x Makhani Paneer Pizza",,Flat Rs.200 off,2114.48,95.72,200.0,0.0,0.0,0.0,2010.2,,,,,,16.67,7.4,Correctly,,fc458b680fadf64e59be82a286f94864c0659587d0e9230d222a71db16b0797c,6
21309083,Swaad,Sector 135,Delhi NCR,6279365281,"08:16 PM, October 19 2024",Delivered,Zomato Delivery,7km,"1 x Onion Bombs, 1 x Angara Aloo Tuk Tuki, 1 x Animal Fries, 1 x AAC Saucy Fries, 1 x Grilled Chicken Peri Peri Tangdi, 1 x Grilled Chicken Jamaican Tangdi",,,2216.0,57.4,0.0,1068.0,0.0,0.0,1205.4,,,,,,34.8,0.2,Correctly,,1c16aa90731047cce4c892605a24741b0c5ffd731223a8ddf6b5412a692fd133,6
21309083,Swaad,Sector 135,Delhi NCR,6264168616,"07:13 PM, October 19 2024",Delivered,Zomato Delivery,10km,"1 x Animal Fries, 1 x Grilled Chicken Angara Tangdi, 1 x AAC Grilled Paneer Burger, 2 x AAC Saucy Fries, 1 x Bone in Jamaican Grilled Chicken",,,1965.0,51.25,0.0,940.0,0.0,0.0,1076.25,,,,,,27.23,7.4,Correctly,Poor taste or quality,1a15ff7f2522551ddfd6d83c6fad723d5a82c8031ab6a06d649bdf09dfe171dc,6
20320607,Swaad,Sector 4,Delhi NCR,6298517743,"07:25 PM, October 25 2024",Delivered,Zomato Delivery,10km,"1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Smoky BBQ Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Fried Chicken Classic Tender, 2 x Bone in Jamaican Grilled Chicken",,Buy 1 Get 1 - ₹1205.00,1205.0,60.25,0.0,0.0,0.0,0.0,1265.25,,,,,,43.97,19.6,Incorrectly,,6bd8f95521d27d9857270af62638bb9bfe95765ce618aad198d1bf5dde147286,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6286450074,"06:48 PM, October 23 2024",Delivered,Zomato Delivery,2km,"2 x Grilled Chicken Angara Tangdi, 2 x Angara Rice, 2 x Cafreal dip",,Buy 1 Get 1 - ₹783.00,783.0,39.15,0.0,0.0,0.0,0.0,822.15,,,,,,38.92,16.0,Correctly,,8c34afa4e5b32c9f46d28222754417a2d365f8d6fcd344f517be7144343075ee,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6318640866,"08:20 PM, October 31 2024",Delivered,Zomato Delivery,14km,"1 x Cafreal Sauce, 1 x Indian Pico De-Gallo, 1 x Iced Green Tea - Peach, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Margherita Pizza, 1 x Peri Peri Paneer Melt",,50% off upto Rs.100,1252.29,57.62,100.0,0.0,0.0,0.0,1209.91,,,,,,20.18,1.5,Correctly,,bcc96b85abe34046a609b472c50d9712c9c60c5d180f20413648000a0329e97e,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6304112895,"12:29 PM, October 30 2024",Delivered,Zomato Delivery,2km,"3 x Cheesy Garlic Bread, 1 x Makhani Paneer Pizza, 1 x Bageecha Pizza, 1 x Bellpepper Onion Pizza",,Buy 1 Get 1 - ₹1267.00,1787.0,89.35,0.0,0.0,0.0,0.0,1876.35,,,,,,25.32,1.2,Correctly,,74b68a97d170055fb34148677dee80ca36d54266b46b85b74be4c5996f3ec89f,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6311614490,"10:15 PM, October 29 2024",Delivered,Zomato Delivery,2km,"1 x Just Pepperoni Pide, 1 x Mutton Seekh Pide, 4 x Grilled Tangdis",,Buy 1 Get 1 - ₹937.00,937.0,46.85,0.0,0.0,0.0,0.0,983.85,,,,,,54.0,21.7,Correctly,,e8e21af7f0cd01d6bc68028598201a7e437320928f7766b2347f3f0a8ec649e9,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6308017761,"02:20 AM, October 30 2024",Delivered,Zomato Delivery,7km,"1 x Peri Peri Grilled Chicken Pizza, 2 x Murgh Amritsari Garlic Bread, 1 x All About Chicken Pizza, 2 x Grilled Tangdis",,Buy 1 Get 1 - ₹1177.00,1217.0,60.85,0.0,0.0,0.0,0.0,1277.85,,,,,,27.18,9.4,Correctly,,75c09fc5a9efaf62b7d091662c8578f3473a80ea88a21f37980697270b7fc9e0,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6318627164,"07:35 PM, October 31 2024",Delivered,Zomato Delivery,2km,"1 x Tipsy Tiger Fresh Lime Soda, 1 x Bageecha Pizza, 3 x Mayonnaise, 1 x Grilled Tangdis",,Flat Rs.200 off,1265.05,54.25,180.0,0.0,0.0,0.0,1139.3,5.0,,,,,24.9,14.7,Correctly,,32f05b9ff55dd49e669bf43dc88b1c670aa0af536ef2489acadab1b66b78c039,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6308010779,"05:53 PM, October 29 2024",Delivered,Zomato Delivery,2km,"3 x Murgh Amritsari Seekh Pide, 3 x OG Cheese Pide",,Buy 1 Get 1 - ₹1047.00,1047.0,52.35,0.0,0.0,0.0,0.0,1099.35,,,,,,15.72,4.1,Incorrectly,,f24a6bb50c63de5e8122188f289b8dbf2aaeac2d50d1f490ede8d6e30cfdce04,6
20882713,Swaad,DLF Phase 1,Delhi NCR,6300718963,"08:57 PM, October 25 2024",Delivered,Zomato Delivery,10km,"1 x Bone in Peri Peri Grilled Chicken, 2 x Peri Peri Crisper Fries, 1 x Animal Fries, 1 x Fried Chicken Ghostbuster Tender, 1 x Grilled Chicken Angara Tangdi",Order: Only leg thigh please,Buy 1 Get 1 - ₹1299.00,1704.0,85.2,0.0,0.0,0.0,0.0,1789.2,,,,,,33.26,2.1,Correctly,,9c8561295ea49d9375a99592433a24d6a682e83f7c6f8d71b1cd36c5722d8cc9,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6311633844,"12:10 PM, October 30 2024",Delivered,Zomato Delivery,4km,"2 x Chilli Cheese Garlic Bread, 2 x Fried Chicken Strips, 1 x Bageecha Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹1047.00,1107.0,55.35,0.0,0.0,0.0,0.0,1162.35,,,,,,21.75,9.8,Correctly,,0b37373cea8c9c1e25a55a7d4d34b5f24d514ab9d234b39900829f606b8fef7b,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6311584250,"09:24 PM, October 29 2024",Delivered,Zomato Delivery,6km,"1 x All About Chicken Pizza, 1 x Cheesy Garlic Bread, 1 x Bageecha Pizza, 1 x OG Cheese Pide, 2 x Onion Rings",,Buy 1 Get 1 - ₹1067.00,1237.0,61.85,0.0,0.0,0.0,0.0,1298.85,,,,,,17.15,11.1,Incorrectly,,dce6588c2b33808bff7c7a9b72bbb0b2c038c40bf2de9b70bafc1bc2dfe6990a,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6303597166,"07:29 PM, October 29 2024",Delivered,Zomato Delivery,3km,"1 x Just Pepperoni Pizza, 2 x Peri Peri Crisper Fries, 2 x Peanut Butter Chocolate Pide, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹1147.00,1157.0,57.85,0.0,0.0,0.0,0.0,1214.85,,,,,,19.55,4.7,Correctly,,490c0d10a544c1dda1670fd3c31bde74c9d11c154e597f9f1159a9a433700f96,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6305820537,"06:52 PM, October 29 2024",Delivered,Zomato Delivery,16km,"1 x Bageecha Pizza, 2 x Malai Gud Pide, 1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt, 1 x Bacon Pepperoni Melt",,Buy 1 Get 1 - ₹1337.00,1337.0,66.85,0.0,0.0,0.0,0.0,1403.85,,,,,,19.03,0.5,Correctly,,62226ece08fa0e6de796893f9af585000bd90b766815de37ad5487b46ab73fe1,6
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6312454245,"11:35 PM, October 29 2024",Delivered,Zomato Delivery,7km,"2 x All About Chicken Pizza, 2 x Pepperoni Garlic Bread, 2 x Garlic Aioli",,Buy 1 Get 1 - ₹1198.00,1198.0,59.9,0.0,0.0,0.0,0.0,1257.9,,,,,,28.12,9.2,Correctly,,4867c2864e9d8e874a3d10b3d18caff18a32e6d21d7a1555afd8d9d094c4c14e,6
20320607,Swaad,Sector 4,Delhi NCR,6333935407,"10:19 PM, November 10 2024",Delivered,Zomato Delivery,9km,"1 x Fried Chicken Peri Peri Tender, 1 x Garlic Aioli, 1 x Smoky BBQ Sauce, 1 x Salted Crisper Fries, 1 x Salted Fries, 1 x Fried Chicken Angara Tender",,Buy 1 Get 1 - ₹554.00,564.0,28.2,0.0,0.0,0.0,0.0,592.2,,,,,,30.33,2.9,Correctly,,a0e4520d3c020828a1732123d1d4187e2cc168715f5d23f66c1a958af81d987f,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6332343845,"08:12 PM, November 08 2024",Delivered,Zomato Delivery,1km,"2 x Herbed Potato, 1 x Spinach Sumac Pide, 2 x Fried Chicken Strips, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹656.00,666.0,33.3,0.0,0.0,0.0,0.0,699.3,,,,,,61.67,11.6,Correctly,Non-refunded complaint,d55180aa948d50e717c0372c5a0192644d79916eec7dac8748a7fb266622af6a,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6339237966,"08:08 PM, November 08 2024",Delivered,Zomato Delivery,2km,"1 x Chilli Cheese Garlic Bread, 2 x All About Chicken Pizza, 1 x Bageecha Pizza, 1 x Murgh Amritsari Garlic Bread, 1 x Jamaican Chicken Melt",,Buy 1 Get 1 - ₹1766.00,1836.0,91.8,0.0,0.0,0.0,0.0,1927.8,,,,,,64.12,31.7,Correctly,,c85a4bd0fa43d630e01e789035b886c5b791c58a1e6809793d243fc9d0f393f9,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6335452452,"07:35 PM, November 08 2024",Delivered,Zomato Delivery,3km,"3 x Peri Peri Crisper Fries, 1 x Murgh Amritsari Garlic Bread, 2 x Desi Pepperoni Pizza",,Buy 1 Get 1 - ₹1057.00,1147.0,57.35,0.0,0.0,0.0,0.0,1204.35,5.0,,,,,19.65,0.6,Correctly,,03da70567d6cfe84ef87a836079d4de9e6ee4c2813d99dfd9555d297b97be6e0,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6337870595,"06:47 PM, November 08 2024",Delivered,Zomato Delivery,3km,"1 x Murgh Amritsari Seekh Pizza, 1 x Just Pepperoni Pide, 2 x Jamaican Chicken Melt, 1 x Just Pepperoni Pizza, 1 x OG Cheese Pide",,Buy 1 Get 1 - ₹1637.00,1737.0,86.85,0.0,0.0,0.0,0.0,1823.85,5.0,,,,,20.52,1.2,Correctly,,250c084778197bac79f71f82ddc75033c28118f70df329d1a8e306145174cb50,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6331522873,"03:12 PM, November 08 2024",Rejected,Zomato Delivery,6km,"1 x Just Pepperoni Pizza, 1 x Angara Paneer Melt, 1 x Peri Peri Chicken Melt, 3 x Fried Chicken Strips",,Buy 1 Get 1 - ₹987.00,1557.0,77.85,0.0,0.0,0.0,0.0,1634.85,,,Cancelled by Customer,,,,,Missed,,d6afe1e0607129294f286ee619fa053f7912fcb31684b11f269dd113ff87ad2b,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6331851956,"02:54 PM, November 08 2024",Delivered,Zomato Delivery,6km,"1 x Peri Peri Chicken Melt, 1 x Angara Paneer Melt, 1 x Just Pepperoni Pizza, 3 x Fried Chicken Strips",,Buy 1 Get 1 - ₹987.00,1557.0,77.85,0.0,0.0,0.0,0.0,1634.85,,,,,,25.88,0.6,Correctly,,df5a9136aeb717020eb72cb21db3dbba1906b1e7b4457c8d15012f2328515c75,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6336400214,"08:38 PM, November 08 2024",Delivered,Zomato Delivery,9km,"1 x Bageecha Pizza, 1 x Peri Peri Paneer Pizza, 1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pide, 1 x All About Chicken Pizza, 1 x Mutton Seekh Pizza",,Buy 1 Get 1 - ₹1787.00,1897.0,94.85,0.0,0.0,0.0,0.0,1991.85,5.0,,,,,30.28,0.7,Correctly,,8b5c4d6170343fbee92a6e577268b8aa8492105bdacbb8c6d9c2855f9bad8a4f,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6310164439,"12:09 PM, November 01 2024",Delivered,Zomato Delivery,8km,"1 x Tripple Cheese Pizza, 1 x Makhani Paneer Pizza, 1 x Spinach Sumac Pide, 2 x Herbed Potato, 1 x Bageecha Pizza",,Flat 15% off,2722.0,115.69,408.3,0.0,0.0,0.0,2429.39,,,,,,31.3,30.2,Correctly,Item(s) missing or not delivered,375ed6252c7208c7fe47a1d6068f03fdcf99916acdce4ecf654e67b00632cba3,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6328638732,"01:52 AM, November 08 2024",Delivered,Zomato Delivery,2km,"1 x Herbed Potato, 1 x Mushroom Mozzarella Melt, 1 x Mayonnaise, 1 x Cheesy Garlic Bread, 1 x Tripple Cheese Pizza, 1 x Chilli Cheese Garlic Bread",,,2851.0,142.55,0.0,0.0,0.0,0.0,2993.55,,,,,,14.78,2.8,Correctly,,a9a224b39f26faaed122ba9786984e083a4384c3851b171e1843df740b98ffd7,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6337855212,"08:33 PM, November 07 2024",Delivered,Zomato Delivery,10km,"1 x Margherita Pizza, 1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza, 1 x Just Pepperoni Pizza, 1 x Grilled Tangdis, 1 x Bageecha Pizza",,Flat 25% off,4244.0,159.15,1061.0,0.0,0.0,0.0,3342.15,,,,,,27.93,4.3,Incorrectly,,65bd33ea35e5ffadaafe768f85a00afbb496d5e4d18e625634b480dcc8948b0f,6
20882713,Swaad,DLF Phase 1,Delhi NCR,6339541937,"04:23 PM, November 08 2024",Delivered,Zomato Delivery,10km,"1 x Cafreal dip, 1 x Animal Fries, 1 x Fried Chicken Ghostbuster Tender, 1 x Angara Sauce, 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,,1420.0,71.0,0.0,0.0,0.0,0.0,1491.0,,,,,,26.58,10.8,Incorrectly,,eddbc21cd3842fcaa166c56e69182d74feb1fce4789bfe28226e19283b0bb3f6,6
20882713,Swaad,DLF Phase 1,Delhi NCR,6322912976,"04:27 PM, November 02 2024",Delivered,Zomato Delivery,1km,"1 x Fried Chicken Peri Peri Tender, 1 x Fried Chicken Ghostbuster Tender, 2 x Animal Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Kabuli Grilled Chicken",,,2665.0,133.25,0.0,0.0,0.0,0.0,2798.25,,,,,,27.93,21.5,Correctly,,f9bc837655600f0ff3c0d4c4ed7f8112c982d6805407269501fbce7d727c4d9f,6
20968206,Dilli Burger Adda,Greater Kailash 2 (GK2),Delhi NCR,6325525896,"02:18 PM, November 03 2024",Delivered,Zomato Delivery,4km,"1 x Peri Peri Fries, 1 x Onion Rings, 2 x Grilled Chicken Dirty Burger ., 2 x Grilled Paneer Burger .",,Flat Rs.125 off,1907.0,80.19,125.0,0.0,178.2,0.0,1683.99,,,,,,33.48,0.3,Correctly,,487de120e16cd88eef4f8016904d36d28f0076360221284ca841c51053eca5e5,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6339193010,"07:16 PM, November 08 2024",Delivered,Zomato Delivery,5km,"2 x Fried Chicken Strips, 2 x Margherita Pizza, 2 x Cheesy Garlic Bread",,Buy 1 Get 1 - ₹1077.00,1077.0,53.85,0.0,0.0,0.0,0.0,1130.85,,,,,,18.17,1.1,Correctly,,2504e29fd1a9c44103cbe668adfcafef9e126a383fe3d76c7f670ea48a8fd36b,6
21309083,Swaad,Shahdara,Delhi NCR,6338402637,"07:20 PM, November 10 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Salted Fries, 1 x Grilled Chicken Angara Tangdi, 1 x Fried Chicken Peri Peri Tender",,Buy 1 Get 1 - ₹1339.00,1680.0,84.0,0.0,0.0,0.0,0.0,1764.0,,,,,,20.35,0.3,Correctly,,4d5735b69bbdf2fe2fb8df08415cfae85094033b2db119f3811e4a1665efa8a1,6
21309083,Swaad,Shahdara,Delhi NCR,6324882462,"04:55 PM, November 03 2024",Delivered,Zomato Delivery,1km,"1 x Peri Peri Crisper Fries, 1 x Animal Fries ., 1 x Onion Rings, 1 x Harisa Mayo, 2 x Garlic Aioli",,,963.0,48.15,0.0,0.0,0.0,0.0,1011.15,,,,,,24.95,7.1,Correctly,,7e9993b6d39146242e85354e8565ba5122fc5f590ecda16e128245be4ddb546b,6
21309083,Swaad,Shahdara,Delhi NCR,6322358906,"11:33 PM, November 02 2024",Delivered,Zomato Delivery,1km,"1 x Grilled Chicken Jamaican Tender, 2 x Raw Masala Lemon Shikanji, 1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Angara Tangdi, 1 x Grilled Chicken Jamaican Tangdi",,Flat Rs.200 off,2125.48,97.27,180.0,0.0,0.0,0.0,2042.75,,,,,,18.53,9.8,Correctly,,26881b893aabae607fb1ff838cf78b30711f1f6432f56c71ce4d6b6bbcf21fca,6
20320607,Swaad,Sector 4,Delhi NCR,6371405200,"11:38 PM, November 19 2024",Delivered,Zomato Delivery,2km,"2 x AAC Grilled Chicken Burger, 2 x Salted Crisper Fries, 2 x Fried Chicken Angara Tender",,Buy 1 Get 1 - ₹879.00,879.0,43.95,0.0,0.0,0.0,0.0,922.95,,,,,,23.72,2.7,Correctly,,39b23bc8a3f90fe38c859eb3d82f6ae8a5f03f081ca65facfaf192d4c3f8a564,6
20320607,Swaad,Sector 4,Delhi NCR,6368648954,"01:15 PM, November 19 2024",Delivered,Zomato Delivery,<1km,"1 x India Dynamite sauce, 1 x Fried Chicken Classic Tender, 1 x Raw Masala Lemon Shikanji, 1 x Animal Fries, 1 x Grilled Chicken Jamaican Tender, 1 x Tipsy Tiger Fresh Lime Soda",,Buy 1 Get 1 - ₹495.00,1029.29,51.47,0.0,0.0,0.0,0.0,1080.76,,,,,,16.78,1.4,Correctly,,208b41483a3259b85fa846bdc5e26aea293c868ea1c1afa14eb7cd3e46bfcbee,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6369066687,"06:46 PM, November 19 2024",Delivered,Zomato Delivery,5km,"2 x Bone in Smoky Bbq Grilled Chicken, 2 x Fried Chicken Classic Tender, 2 x Fried Chicken Peri Peri Tender",,Buy 1 Get 1 - ₹1505.00,1505.0,75.25,0.0,0.0,0.0,0.0,1580.25,,,,,,33.18,10.8,Incorrectly,,23becfd4b3bbb062bfc431903315d16d424e7b511d43a5e8fead8c27dedf6fb4,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6366144704,"01:57 PM, November 19 2024",Delivered,Zomato Delivery,5km,"2 x AAC Signature Fries, 1 x AAC Fried Chicken Burger, 1 x Grilled Chicken Ghostbuster Tangdi, 2 x Grilled Chicken Smoky BBQ Tangdi",,Buy 1 Get 1 - ₹1199.00,1229.0,61.45,0.0,0.0,0.0,0.0,1290.45,,,,,,37.75,10.0,Correctly,,ed98fefe7088c4670e46b45e27c9dca3e9bf7b6a9eb5520155cd69948d2e56a3,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6351986938,"09:06 PM, November 17 2024",Delivered,Zomato Delivery,5km,"1 x Chilli Cheese Garlic Bread, 1 x Desi Pepperoni Pizza, 2 x Indian Masala Cripser Fries, 1 x Margherita Pizza, 1 x Murgh Amritsari Seekh Pizza",,,3074.0,153.7,0.0,0.0,0.0,0.0,3227.7,,,,,,20.6,5.1,Incorrectly,,8ef564b77c5021b143932a98e8fa2fa04fa3c6a1e10288d6416588eeb0ad09d1,6
